measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,94,Swiss Confederation,1,Male,22,All ages,456,Pancreatic cancer,1,Number,1992,331.00946040344917,347.79707734557644,313.821993637069
1,Deaths,94,Swiss Confederation,2,Female,22,All ages,456,Pancreatic cancer,1,Number,1992,374.847082688731,398.9337965150771,341.0808773786803
1,Deaths,94,Swiss Confederation,1,Male,22,All ages,456,Pancreatic cancer,2,Percent,1992,0.010575641314023223,0.011116810016036411,0.010049928133477971
1,Deaths,94,Swiss Confederation,2,Female,22,All ages,456,Pancreatic cancer,2,Percent,1992,0.012390185334659947,0.013170355090318601,0.01122057797825747
1,Deaths,94,Swiss Confederation,1,Male,22,All ages,456,Pancreatic cancer,3,Rate,1992,9.645390877371717,10.134570634074265,9.144559768340825
1,Deaths,94,Swiss Confederation,2,Female,22,All ages,456,Pancreatic cancer,3,Rate,1992,10.60090937523417,11.282096670567391,9.645980021456467
1,Deaths,94,Swiss Confederation,2,Female,22,All ages,465,Ovarian cancer,1,Number,1992,313.23632950527195,334.54921563212463,287.70254577427
1,Deaths,94,Swiss Confederation,2,Female,22,All ages,465,Ovarian cancer,2,Percent,1992,0.010353661292819947,0.01101575389537951,0.009521278525730818
1,Deaths,94,Swiss Confederation,2,Female,22,All ages,465,Ovarian cancer,3,Rate,1992,8.85851883466238,9.461260551991055,8.136407499561097
1,Deaths,94,Swiss Confederation,1,Male,22,All ages,471,Kidney cancer,1,Number,1992,151.5690476149966,161.16405240730805,141.97889410186536
1,Deaths,94,Swiss Confederation,2,Female,22,All ages,471,Kidney cancer,1,Number,1992,73.14689425411832,79.89211322723082,65.96232543444343
1,Deaths,94,Swiss Confederation,1,Male,22,All ages,471,Kidney cancer,2,Percent,1992,0.004842532354909725,0.005143498681651956,0.004543660284009066
1,Deaths,94,Swiss Confederation,2,Female,22,All ages,471,Kidney cancer,2,Percent,1992,0.002417810438151552,0.002636520471450531,0.0021805021899472016
1,Deaths,94,Swiss Confederation,1,Male,22,All ages,471,Kidney cancer,3,Rate,1992,4.416619112262609,4.696211035645391,4.137168551860476
1,Deaths,94,Swiss Confederation,2,Female,22,All ages,471,Kidney cancer,3,Rate,1992,2.068639807747006,2.25939880882333,1.865455718888162
1,Deaths,4743,European Union,2,Female,22,All ages,465,Ovarian cancer,1,Number,1990,31595.277207079973,32646.105243543152,28706.239092862288
1,Deaths,4743,European Union,2,Female,22,All ages,465,Ovarian cancer,2,Percent,1990,0.013140281320665947,0.013577514856296964,0.011923573555265226
1,Deaths,4743,European Union,2,Female,22,All ages,465,Ovarian cancer,3,Rate,1990,12.851585594775857,13.279016769615179,11.67645045137794
1,Deaths,4743,European Union,1,Male,22,All ages,471,Kidney cancer,1,Number,1990,13925.488733410562,14246.922649554006,13554.670475118977
1,Deaths,4743,European Union,2,Female,22,All ages,471,Kidney cancer,1,Number,1990,8802.435436013788,9110.089187005951,8294.110935871478
1,Deaths,4743,European Union,1,Male,22,All ages,471,Kidney cancer,2,Percent,1990,0.0055949691151572535,0.005722582353885629,0.005445892592743102
1,Deaths,4743,European Union,2,Female,22,All ages,471,Kidney cancer,2,Percent,1990,0.003660876467203614,0.003790410892707919,0.0034577831905249676
1,Deaths,4743,European Union,1,Male,22,All ages,471,Kidney cancer,3,Rate,1990,5.97736142923154,6.115333368973443,5.818191808918753
1,Deaths,4743,European Union,2,Female,22,All ages,471,Kidney cancer,3,Rate,1990,3.5804481697368975,3.7055883445964315,3.373683855542595
1,Deaths,4743,European Union,1,Male,22,All ages,477,Brain and central nervous system cancer,1,Number,1990,14564.07811170205,18254.06341970839,11952.511437678633
1,Deaths,4743,European Union,2,Female,22,All ages,477,Brain and central nervous system cancer,1,Number,1990,12111.06845900152,16958.717778202506,9982.591040514395
1,Deaths,4743,European Union,1,Male,22,All ages,477,Brain and central nervous system cancer,2,Percent,1990,0.00585152349520065,0.007328668833099604,0.004800082415991885
1,Deaths,4743,European Union,2,Female,22,All ages,477,Brain and central nervous system cancer,2,Percent,1990,0.005036904447191489,0.007043612517537837,0.004154954956507092
1,Deaths,4743,European Union,1,Male,22,All ages,477,Brain and central nervous system cancer,3,Rate,1990,6.251468829839917,7.83535405475053,5.130482830280618
1,Deaths,4743,European Union,2,Female,22,All ages,477,Brain and central nervous system cancer,3,Rate,1990,4.926256285865731,6.898069343584622,4.0604841785045345
1,Deaths,4743,European Union,1,Male,22,All ages,480,Thyroid cancer,1,Number,1990,1566.6003554885015,1622.7118061572717,1306.4043613847489
1,Deaths,4743,European Union,2,Female,22,All ages,480,Thyroid cancer,1,Number,1990,3337.1650706723035,3465.0957458481817,3098.610829403618
1,Deaths,4743,European Union,1,Male,22,All ages,480,Thyroid cancer,2,Percent,1990,0.0006294262059070802,0.0006517126513330508,0.0005257578279759118
1,Deaths,4743,European Union,2,Female,22,All ages,480,Thyroid cancer,2,Percent,1990,0.0013879062414391757,0.0014404321443118645,0.0012869962262411266
1,Deaths,4743,European Union,1,Male,22,All ages,480,Thyroid cancer,3,Rate,1990,0.672445809205288,0.6965310264200373,0.5607595675967743
1,Deaths,4743,European Union,2,Female,22,All ages,480,Thyroid cancer,3,Rate,1990,1.3574137130859163,1.4094503517089785,1.2603802156246473
1,Deaths,94,Swiss Confederation,1,Male,22,All ages,477,Brain and central nervous system cancer,1,Number,1992,148.70664265624694,234.15021618638414,129.96690775590238
1,Deaths,94,Swiss Confederation,2,Female,22,All ages,477,Brain and central nervous system cancer,1,Number,1992,99.96685137410596,166.30165412070207,80.81031916610148
1,Deaths,94,Swiss Confederation,1,Male,22,All ages,477,Brain and central nervous system cancer,2,Percent,1992,0.004751098871384436,0.0074782914782439616,0.004155184010041521
1,Deaths,94,Swiss Confederation,2,Female,22,All ages,477,Brain and central nervous system cancer,2,Percent,1992,0.0033042354638342514,0.005472959833020332,0.002678510938235798
1,Deaths,94,Swiss Confederation,1,Male,22,All ages,477,Brain and central nervous system cancer,3,Rate,1992,4.333210575712578,6.8229782810015065,3.787147427451376
1,Deaths,94,Swiss Confederation,2,Female,22,All ages,477,Brain and central nervous system cancer,3,Rate,1992,2.8271249287656683,4.7031145384397455,2.285366245667043
1,Deaths,94,Swiss Confederation,1,Male,22,All ages,480,Thyroid cancer,1,Number,1992,13.905958421429045,18.504990790680292,12.341683360995784
1,Deaths,94,Swiss Confederation,2,Female,22,All ages,480,Thyroid cancer,1,Number,1992,30.17614777598249,33.57248907433349,26.739066880040635
1,Deaths,94,Swiss Confederation,1,Male,22,All ages,480,Thyroid cancer,2,Percent,1992,0.0004442858830998522,0.000589821028450371,0.00039434890533032464
1,Deaths,94,Swiss Confederation,2,Female,22,All ages,480,Thyroid cancer,2,Percent,1992,0.0009974481140223165,0.0011121122328823943,0.000884803841550478
1,Deaths,94,Swiss Confederation,1,Male,22,All ages,480,Thyroid cancer,3,Rate,1992,0.4052101844330382,0.5392228643275818,0.3596282715196937
1,Deaths,94,Swiss Confederation,2,Female,22,All ages,480,Thyroid cancer,3,Rate,1992,0.8534002867844134,0.9494509377670213,0.7561974945634469
1,Deaths,4743,European Union,2,Female,22,All ages,465,Ovarian cancer,1,Number,1992,32037.86764540571,33006.24754458436,29473.20707261035
1,Deaths,4743,European Union,2,Female,22,All ages,465,Ovarian cancer,2,Percent,1992,0.01332112639529647,0.0137151426419092,0.012244184956705095
1,Deaths,4743,European Union,2,Female,22,All ages,465,Ovarian cancer,3,Rate,1992,12.973706389450657,13.36585097985981,11.935149341013066
1,Deaths,4743,European Union,1,Male,22,All ages,471,Kidney cancer,1,Number,1992,14775.761930792049,15087.11687428169,14352.609575683959
1,Deaths,4743,European Union,2,Female,22,All ages,471,Kidney cancer,1,Number,1992,9269.918553511648,9594.045439657946,8715.07898109378
1,Deaths,4743,European Union,1,Male,22,All ages,471,Kidney cancer,2,Percent,1992,0.005921565309894524,0.00604709374953397,0.005755092867941332
1,Deaths,4743,European Union,2,Female,22,All ages,471,Kidney cancer,2,Percent,1992,0.0038543745507910064,0.003992544381677291,0.003624087104653633
1,Deaths,4743,European Union,1,Male,22,All ages,471,Kidney cancer,3,Rate,1992,6.310582539566311,6.443559172459855,6.129858332163059
1,Deaths,4743,European Union,2,Female,22,All ages,471,Kidney cancer,3,Rate,1992,3.7538453837962518,3.8851002819165377,3.5291635858230306
1,Deaths,4743,European Union,1,Male,22,All ages,477,Brain and central nervous system cancer,1,Number,1992,15049.31453440838,18321.568472686795,12182.382031235747
1,Deaths,4743,European Union,2,Female,22,All ages,477,Brain and central nervous system cancer,1,Number,1992,12436.868345855304,16587.480565624504,9919.133223622357
1,Deaths,4743,European Union,1,Male,22,All ages,477,Brain and central nervous system cancer,2,Percent,1992,0.006031162292658358,0.0073319545047320234,0.004874041139622902
1,Deaths,4743,European Union,2,Female,22,All ages,477,Brain and central nervous system cancer,2,Percent,1992,0.005171110713005808,0.006887721570666083,0.0041289647424003866
1,Deaths,4743,European Union,1,Male,22,All ages,477,Brain and central nervous system cancer,3,Rate,1992,6.427414165043216,7.824961625854248,5.202975501143691
1,Deaths,4743,European Union,2,Female,22,All ages,477,Brain and central nervous system cancer,3,Rate,1992,5.036298923174998,6.717085699365882,4.016744294765071
1,Deaths,4743,European Union,1,Male,22,All ages,480,Thyroid cancer,1,Number,1992,1611.0602770367277,1668.3806294750439,1350.362482706621
1,Deaths,4743,European Union,2,Female,22,All ages,480,Thyroid cancer,1,Number,1992,3341.6328228503835,3471.696224200568,3083.7622815675177
1,Deaths,4743,European Union,1,Male,22,All ages,480,Thyroid cancer,2,Percent,1992,0.0006456522358783177,0.0006687233135982712,0.0005414539072241855
1,Deaths,4743,European Union,2,Female,22,All ages,480,Thyroid cancer,2,Percent,1992,0.001389430416933145,0.001443088256797021,0.0012813405978889492
1,Deaths,4743,European Union,1,Male,22,All ages,480,Thyroid cancer,3,Rate,1992,0.6880679928437267,0.7125489513860545,0.5767265299324579
1,Deaths,4743,European Union,2,Female,22,All ages,480,Thyroid cancer,3,Rate,1992,1.3531912792963021,1.4058603395410938,1.2487668298878405
1,Deaths,4743,European Union,2,Female,22,All ages,465,Ovarian cancer,1,Number,1991,31801.482053669446,32794.933446775896,29100.477457447334
1,Deaths,4743,European Union,2,Female,22,All ages,465,Ovarian cancer,2,Percent,1991,0.013185889302668154,0.013586255585336238,0.012067743626281447
1,Deaths,4743,European Union,2,Female,22,All ages,465,Ovarian cancer,3,Rate,1991,12.906202598145333,13.309381447772624,11.810036310092032
1,Deaths,4743,European Union,1,Male,22,All ages,471,Kidney cancer,1,Number,1991,14369.660518316721,14689.389104524955,13976.015131581999
1,Deaths,4743,European Union,2,Female,22,All ages,471,Kidney cancer,1,Number,1991,9043.912536038266,9361.127315212354,8529.96870366691
1,Deaths,4743,European Union,1,Male,22,All ages,471,Kidney cancer,2,Percent,1991,0.005750686151637856,0.005875785962019115,0.005594051106553332
1,Deaths,4743,European Union,2,Female,22,All ages,471,Kidney cancer,2,Percent,1991,0.0037498848253090297,0.003880541582192471,0.0035366497949934437
1,Deaths,4743,European Union,1,Male,22,All ages,471,Kidney cancer,3,Rate,1991,6.1522396556286285,6.289128546260469,5.983703958112501
1,Deaths,4743,European Union,2,Female,22,All ages,471,Kidney cancer,3,Rate,1991,3.670349931271453,3.7990872712557215,3.4617727582498437
1,Deaths,4743,European Union,1,Male,22,All ages,477,Brain and central nervous system cancer,1,Number,1991,14791.765416532227,18191.641241107387,12025.19327753728
1,Deaths,4743,European Union,2,Female,22,All ages,477,Brain and central nervous system cancer,1,Number,1991,12296.527211587676,16827.48256276673,10021.919304528341
1,Deaths,4743,European Union,1,Male,22,All ages,477,Brain and central nervous system cancer,2,Percent,1991,0.005919605890117198,0.0072816031835722175,0.0048114562958539876
1,Deaths,4743,European Union,2,Female,22,All ages,477,Brain and central nervous system cancer,2,Percent,1991,0.005098468406667666,0.006959851871106008,0.004156004126190368
1,Deaths,4743,European Union,1,Male,22,All ages,477,Brain and central nervous system cancer,3,Rate,1991,6.332960034535746,7.788585993513829,5.148477297314058
1,Deaths,4743,European Union,2,Female,22,All ages,477,Brain and central nervous system cancer,3,Rate,1991,4.990379730684452,6.829206852853756,4.067260788293415
1,Deaths,4743,European Union,1,Male,22,All ages,480,Thyroid cancer,1,Number,1991,1597.2635450651594,1656.0270884046454,1330.4953244738406
